id,lon,lat
1413601127,55.515149,-4.6744891
2010593808,55.709995899999996,-4.2960953
6456017067,55.433251299999995,-4.5817802
2680146675,55.4253267,-4.6184486
8918617302,55.4523808,-4.6754904
3620127422,55.477326899999994,-4.6395031
391850578,55.4862537,-4.7284421
4611480559,55.4557818,-4.6225149
4406824351,55.436346099999994,-4.6182020999999995
6864948352,55.4279078,-4.6153688
6703832968,55.4516105,-4.6390338
2330272277,55.739562199999995,-4.3125447
6159431388,55.4875615,-4.7267507
3620344283,55.4808635,-4.6436969
6431382853,55.4811475,-4.7422137
3788278557,55.4581605,-4.5912466
8853581377,47.295149599999995,-11.5838638
1422481109,55.5226255,-4.6947012
3488091653,55.4948086,-4.7773115
2674570130,55.5071285,-4.620514399999999
6431413628,55.4811931,-4.7490499
1159221049,55.7216835,-4.3314338
1874150077,55.7872725,-4.3310942
2710742954,55.4636065,-4.5998542
1414448072,55.4800246,-4.7451428
6431384009,55.473784699999996,-4.7434582
405266728,55.4832999,-4.7099344
3814673311,55.4663021,-4.756421
1418604114,55.5218898,-4.7264178
10774702477,53.2962803,-5.4166359
3788271812,55.6863934,-4.3097422
6437026179,55.513929399999995,-4.7071637
6410027569,55.489412699999995,-4.6593656
1582731817,55.499076099999996,-4.6669618
3789235355,55.4928993,-4.7244646
1418603956,55.5241907,-4.7235987999999995
6882937381,55.5216327,-4.6769671
534789237,55.4682989,-4.7495192
1582731948,55.4731039,-4.6429333999999995
9393346030,55.834145,-4.350853
2837275310,55.4768963,-4.6415236
9677779257,55.2462708,-4.4775111
5692910191,55.4941817,-4.7784055
6410458435,55.459575799999996,-4.6419586
6864948350,55.458050099999994,-4.6230817
9377909538,55.4229286,-4.621527599999999
2997845581,53.67156,-5.687391
603623297,52.731578899999995,-7.0070955999999995
8918470562,55.488624099999996,-4.7193429
9694504133,55.408031799999996,-4.6340916
6410406230,55.4488813,-4.6318233
2772017882,55.4556147,-4.6300861
6456310465,55.5242667,-4.686114
439186417,55.4674,-4.7489116
5241652089,55.4703587,-4.7065301999999996
2800273930,55.4767291,-4.6382115
8853622029,47.2902389,-11.5836975
8071692312,55.445501,-4.6184958
6564426301,55.484457,-4.6504693
3788278055,55.454088399999996,-4.5886895
5870770161,55.6855408,-4.3148693
4785709022,55.247849099999996,-4.4832488
1414448081,55.478805799999996,-4.7460613
2680146485,55.438812899999995,-4.6058544999999995
1498920288,55.451658599999995,-4.6229036
9432364461,55.448622199999996,-4.5952329
1417298030,55.484032899999995,-4.7102302
9443175917,55.433107199999995,-4.5884504999999995
3789177349,55.4252537,-4.6200261
4336409617,55.2403561,-4.395068
2680146931,55.4304041,-4.6210444
3048989972,55.458667299999995,-4.5940094
4337896545,53.6661819,-5.6889766
1582731534,55.4550177,-4.6230204
8936809214,55.5311555,-4.6790465999999995
10292584063,55.5001375,-4.6117832
1413601188,55.5202901,-4.6800804
1418604014,55.5241203,-4.7248776999999995
7395135770,55.454248299999996,-4.6190799
6410365221,55.4466598,-4.6243625999999995
6160019771,55.4635302,-4.5993654
3788303637,55.504007699999995,-4.7370557
6883027012,55.432334499999996,-4.6128656
1422487549,55.5242371,-4.6809126
1159221418,55.686799199999996,-4.319859999999999
8976568153,55.4671398,-4.6334425
9254865781,55.742596299999995,-4.3193877
2680146655,55.423413999999994,-4.6180096
2272358911,55.464287299999995,-4.6030782
322817777,55.8293433,-4.3567687
439199039,55.831035199999995,-4.3509661
6399670899,55.4360582,-4.6112752
2680146638,55.4210402,-4.6176604
6431876068,55.4544085,-4.5725961999999996
8059195265,55.4078186,-4.638012
8872464960,55.448446,-4.583780099999999
9371311090,55.4311011,-4.6156755
1422481129,55.5153487,-4.6986254
5969028631,55.225156899999995,-4.499458499999999
4070033924,55.246705,-4.482183
3986006735,55.4608675,-4.6298256
6456258097,55.471173199999996,-4.653258699999999
6410481358,55.427106599999995,-4.621576999999999
2271677347,55.4588494,-4.6161319999999995
2857852336,55.5047645,-4.788617599999999
3789302945,55.525334799999996,-4.683705499999999
398473819,55.4915113,-4.6613488
9395854126,55.412283099999996,-4.6193246
302858005,55.8300262,-4.3462932
6426661035,55.520050899999994,-4.7169886
6431456684,55.484091199999995,-4.7492263999999995
3048990263,55.478698599999994,-4.642119
5503632660,55.204529,-3.7230613999999997
8918617303,55.4533128,-4.6764127
2330448835,55.766279999999995,-4.3455588999999994
6865089639,55.4756667,-4.6903758
9454060412,55.523400099999996,-4.7195548
1422481250,55.5165587,-4.704433
3789283762,55.4863643,-4.7139644999999994
8853622145,47.2899333,-11.5826757
6399584790,55.465922299999995,-4.635444
9254857516,55.6913548,-4.3134103
6456370389,55.516282399999994,-4.6954560999999995
302655140,55.7453589,-4.333902
3091131492,55.944153199999995,-4.5842445
6437125463,55.4783623,-4.7030597
3814673276,55.4622047,-4.6449929999999995
302858634,55.834143499999996,-4.350882299999999
703804524,55.737777699999995,-4.3165436
3048989965,55.4608352,-4.5932297
303397284,55.515097999999995,-4.7492375
5674407372,55.831531999999996,-4.3431695999999995
2201487414,55.449920899999995,-4.5868765
439199142,55.8347104,-4.3519168
6426659875,55.5179876,-4.7097824
8853622136,47.2983043,-11.5841979
2710742992,55.464572,-4.6015716
6130222479,56.2717112,-7.1398836
5143797345,55.469393399999994,-4.631312299999999
6416609253,55.4528744,-4.6291164
3049013636,55.5065351,-4.773845199999999
3789240166,55.498013699999994,-4.7389049
3788315066,55.521348499999995,-4.735618
3789240099,55.4898878,-4.7263459999999995
1823150542,55.2473173,-4.3944307
1418684530,55.5195382,-4.7075372
6441064161,55.4563943,-4.6093047
3965352688,55.504937899999994,-4.737082399999999
9443156555,55.410659599999995,-4.6180959999999995
302857958,55.8269622,-4.356471099999999
9222535810,55.4596733,-4.6845837999999995
6432317214,56.2728702,-7.1321302
2820304899,55.744904,-4.3148402
5009053161,55.4810294,-4.6420107
8976921517,55.437731899999996,-4.6157774
3814673126,55.4582298,-4.6436157
2676997100,55.4779973,-4.6384466
8976434911,55.7183231,-4.3106471
9222535795,55.4525886,-4.6792381999999995
2353379786,55.453534999999995,-4.624647599999999
5018753453,55.4758114,-4.6396688
6412416901,55.4355437,-4.5909581
1823150727,55.2462583,-4.4789189
6437125411,55.479566299999995,-4.7054292
5009053078,55.481983899999996,-4.642754699999999
6882721081,55.460800199999994,-4.6290873999999995
3048990200,55.445091999999995,-4.6202778
9063684988,53.3011537,-5.4111945
2674554146,55.4643363,-4.6045031
4439728309,55.8292364,-4.3580724
5039623342,55.5181909,-4.7089929999999995
6882704575,55.464139599999996,-4.6284524
6578754217,55.476813199999995,-4.6380647
6865089647,55.6965722,-4.3238208
9225502333,55.451387399999994,-4.6468118
683067003,55.5107055,-4.6713854999999995
6021820062,55.9462273,-4.585550899999999
1823150444,55.248892899999994,-4.3933839
767201760,55.6873879,-4.3035064
3025148123,55.762439099999995,-4.3468979999999995
2201487477,55.448758399999996,-4.5869782
2008248071,55.400893399999994,-4.6532702
302895428,55.7295855,-4.3099448
6424417932,55.521774699999995,-4.6927370999999996
5766693087,55.205616199999994,-3.7163006999999997
5503632641,55.203571999999994,-3.7228087999999997
1167364353,55.4441321,-4.6227073
9694850466,55.497680599999995,-4.6758841
6465712880,55.7615394,-4.3279835
3802965223,55.480315999999995,-4.7019641
6159992092,55.7630006,-4.3443095
6426513112,55.5193193,-4.7126547
3789240070,55.489806599999994,-4.7253324
7395135781,55.4541792,-4.6193813
3138221955,55.7101251,-4.299119699999999
8916350855,55.742111699999995,-4.3140933
1823150781,55.2482079,-4.4810327
4434796258,55.744367,-4.3142194
2053347670,55.4528946,-4.5883816
4439460258,55.830368199999995,-4.361025
3789230080,55.519794499999996,-4.7045078
1159221209,55.6887798,-4.3117602999999995
4438709387,55.4537808,-4.6300267
1016261381,55.406159499999994,-4.6319225
6456369749,55.516890399999994,-4.6952153999999995
2837275459,55.485982799999995,-4.652480199999999
3092818626,55.4709199,-4.6455022999999995
9596821493,55.826108999999995,-4.353421
4546025790,55.466066299999994,-4.6586668
3814673068,55.410108,-4.6202353
303709834,55.522780399999995,-4.7155513
2997845596,53.6704867,-5.6887183
1823150393,55.24012,-4.3900957
5161310623,55.5187252,-4.7394004
1413693611,55.4666874,-4.7499597
1417298122,55.4836374,-4.7246198999999995
6883016147,55.430658699999995,-4.6132097
6882602766,55.4917862,-4.6569861999999995
1167445421,55.4636364,-4.6273539999999995
2608885113,55.522477599999995,-4.6854869
6431876061,55.4551622,-4.572639
1422481112,55.520434099999996,-4.6949245
703784955,55.4510237,-4.6134493999999995
2997911408,55.45117,-4.5664086
9222535807,55.4588472,-4.6853133
2351096650,55.4510748,-4.6200312
8978886386,55.6938587,-4.3176893
2010533505,55.74669,-4.3188379999999995
3814740145,55.5017479,-4.7848028
302858003,55.829919399999994,-4.3469532
6397413903,55.431341499999995,-4.6178414
6410474972,55.4607895,-4.6452309
9426985371,55.4658388,-4.6621188
1823150146,55.871499,-4.317821599999999
9983050034,55.481108299999995,-4.7532426999999995
1410203099,55.716834399999996,-4.32877
391850531,55.487431799999996,-4.728488899999999
1211463376,55.4489616,-4.6204811999999995
1167403088,55.456813499999996,-4.616239
3814672958,55.4368767,-4.6078024
6565757794,55.4762279,-4.638686799999999
439192078,55.432004,-4.6015125
795684768,53.3024278,-5.4158713
6452063922,55.408277399999996,-4.6186039999999995
9443254537,55.4594192,-4.5716914
1823150404,55.2472511,-4.3910542999999995
439192086,55.4318308,-4.6050425
1418603967,55.5242137,-4.7238519
9225502480,55.447507099999996,-4.6245448
9379482982,55.4213788,-4.6161788
2997845609,53.6671786,-5.689192299999999
6473038790,53.3064526,-5.7589564
3789240094,55.4956593,-4.7263965
302859909,55.8532875,-4.3619477
1159221038,55.695794,-4.3250259
1159222146,55.686614399999996,-4.3119083
2812848084,55.7533843,-4.3221836
6399688723,55.4334297,-4.5906607
6437125459,55.478092399999994,-4.7027199
3049391229,55.470542099999996,-4.6663815
6416798028,55.4572824,-4.6157297999999995
4545936295,55.465770899999995,-4.6575831
6634800506,55.4597499,-4.6320558
6407790826,55.4582602,-4.636156
398765854,55.465877,-4.6354621
3814640849,55.463282199999995,-4.5792348
2201487421,55.444299699999995,-4.589307
6424418221,55.5193327,-4.695702799999999
6882685240,55.4629426,-4.6349235
1198102890,55.4098866,-4.6551225
9454112785,55.5099528,-4.6191891
3789177313,55.427042799999995,-4.6185653
302653666,55.7171722,-4.328411
6809833561,55.4739149,-4.6369017999999995
6572276045,55.453916899999996,-4.639749999999999
6410399369,55.445549199999995,-4.6309467
512538865,55.850488,-4.3582303
3788303643,55.496537599999996,-4.737180899999999
2837276238,55.5121951,-4.6717563
3620295661,55.481866,-4.6435873
6883028216,55.4271895,-4.6151390999999995
1167278973,55.4578572,-4.6203933
6455980393,55.4591043,-4.5778207
7963653587,56.273711399999996,-7.146824199999999
1422481236,55.5156973,-4.7038345999999995
3049013268,55.5296575,-4.682902599999999
3048990071,55.4546253,-4.6028521
5241652059,55.5016213,-4.7047557
6407790845,55.4537702,-4.6342845
439186398,55.47609,-4.7495356
9983050053,55.479878899999996,-4.7523268
10740640985,55.4447865,-4.618918799999999
6407768624,55.4548707,-4.6392831999999995
5091908842,51.1618066,-10.1222133
1874158844,55.7442541,-4.314368
6864975681,55.717753599999995,-4.3078823
512518516,55.4674067,-4.7476069
1182669087,55.521097399999995,-4.6795032
3223654175,55.491234999999996,-4.7614129
3788314420,55.5161051,-4.7268818999999995
1823150430,55.2481946,-4.3928547
2674554294,55.4645248,-4.6061131
3201739366,55.7618246,-4.3475617
6424300913,55.495404699999995,-4.6662273999999995
2573268505,55.4524117,-4.681306
2608885106,55.5224098,-4.6865849
4386541338,55.504253,-4.7756425
9225502434,55.4573652,-4.6360392
1167137180,55.460736999999995,-4.5733543
6431482065,55.4889205,-4.7619658
4926055673,47.2901787,-11.5834364
9443231950,55.433845399999996,-4.568048
1605194968,55.4439766,-4.5645804
2997845607,53.666478299999994,-5.6891624
534777609,55.6993382,-4.2956672
2997845597,53.668954199999995,-5.6888527
3814739597,55.4393951,-4.5777762
489533112,55.4456717,-4.651547
4419633815,55.3841786,-5.8651889
4438709339,55.454404399999994,-4.6293663
1016262224,55.422472,-4.627085999999999
774756679,55.394650999999996,-4.655067799999999
6424417801,55.5152611,-4.6913522
1418684591,55.5193234,-4.7091611
5091908862,51.161524899999996,-10.1222054
5766693101,55.203871199999995,-3.7211893
1582730621,55.4869132,-4.6569714
512549572,55.826735899999996,-4.3684959999999995
8715266437,55.530011699999996,-4.687325899999999
3099158973,55.7577827,-4.3247057
2837276873,55.4842077,-4.7187243
6459237948,55.4133037,-4.6179176
398765779,55.465787399999996,-4.635135
6160020502,55.461929,-4.6012413
6455980386,55.4586974,-4.5775425
1418603882,55.5239148,-4.7210566
2010629442,55.831869499999996,-4.3485325999999995
8976954620,55.5188473,-4.7050469
1582731944,55.455070899999996,-4.622955
9222538555,55.469454199999994,-4.7031798
9384745690,55.452506199999995,-4.566360899999999
4611480551,55.455213099999995,-4.6208227
8918570172,55.4696972,-4.7044773
3789230092,55.5178429,-4.7099557
6441665067,55.4350953,-4.6086939
6864948355,55.428017,-4.6163799999999995
6465853840,55.8309571,-4.3445124
6424380490,55.5179447,-4.6763352
4621445908,55.4224688,-4.6204581
4698163568,55.4226257,-4.6279433
3048990251,55.4782923,-4.641621799999999
512533424,55.68163,-4.299557
305743533,55.742160399999996,-4.3134117
6444185843,55.445339999999995,-4.6218409
2008248131,55.4069916,-4.6576876
9424237587,55.4266636,-4.6147977
4311208497,55.4909295,-4.7547514
3814672768,55.4347737,-4.589811699999999
8976346172,55.4854041,-4.7584121
1413601131,55.5157849,-4.6752015
2030471834,55.45926,-4.6365272
3802965100,55.4810124,-4.7011322
10292584052,55.5017844,-4.611179
3049013043,55.441771499999994,-4.6244869
9225502338,55.4513307,-4.6465682
2806023301,55.5196009,-4.7334626
302653597,55.7057193,-4.3243478
6399688707,55.4340398,-4.5916459
2680146517,55.432577599999995,-4.613051
8915944936,55.756671999999995,-4.3470851999999995
3309232878,55.4231409,-4.6158633
6882602781,55.493684099999996,-4.6567237
6407505574,55.4601317,-4.6061146
6160080069,55.465817799999996,-4.604536899999999
1422481073,55.514034699999996,-4.6929549
6250570731,55.4514728,-4.6182237
8071692314,55.4464131,-4.6236564
9377909535,55.427202199999996,-4.6211018
2680146765,55.421419699999994,-4.6192325
2330264289,55.746864599999995,-4.3197101
5017984708,55.482665,-4.6421548999999995
6882704574,55.4645729,-4.6281935999999995
8853622602,47.290174699999994,-11.5789327
9254865703,55.6906962,-4.3102002
6410362179,55.454590599999996,-4.6275018999999995
1167200459,55.4662467,-4.6407799
302895456,55.736384799999996,-4.3106598
6594260994,55.476898999999996,-4.635597499999999
3789268696,55.406220299999994,-4.6558695
1418603847,55.5238069,-4.7204223
4785705942,55.2498237,-4.4998018
1874990119,55.7835289,-4.3367742
1582731743,55.455255099999995,-4.6229366
3048989748,55.4434653,-4.565821199999999
9393346047,55.8253968,-4.3624363
3814673092,55.4425902,-4.6251729
3397165066,55.6977543,-4.3233467999999995
1167445280,55.4609136,-4.6300552999999995
1410121356,55.8264503,-4.3618482
9377909522,55.430563299999996,-4.6207113
4547456816,55.455891699999995,-4.6312267
9426985342,55.4647274,-4.658024999999999
2680146988,55.446067199999995,-4.6242043
2351047595,55.4556104,-4.6230362
1823150344,55.697727099999994,-4.3247555
6424409152,55.5256936,-4.6905608999999995
3397165042,55.7029089,-4.3231053
2997845601,53.6659272,-5.6890845
4337419252,55.825490699999996,-4.3634647
1823150044,55.8679543,-4.2913111
703779461,55.4453798,-4.6095045
8976658702,55.4672845,-4.642011999999999
6606379012,55.4777414,-4.6412771
1422481199,55.5175024,-4.7027697
2010534205,55.7242441,-4.313030299999999
6424374099,55.5133206,-4.674470599999999
3038148387,55.7386318,-4.3307066
6652785280,55.4555132,-4.638274099999999
2724163560,55.5095357,-4.6193091
3397165109,55.7120487,-4.3241454
303395757,55.522173099999996,-4.7809664
3048989951,55.450980099999995,-4.5914452
6882902815,55.520745899999994,-4.7103946
9378253922,55.421856899999995,-4.616171899999999
2800304346,55.5100044,-4.7354725
2800274166,55.477426799999996,-4.6392600999999996
2694209860,55.452785299999995,-4.623570099999999
3789283761,55.4821822,-4.7075248
2010609651,55.727223599999995,-4.2843292
4546029904,55.4663544,-4.6585902
1307242145,55.712618799999994,-4.2990577
6864975615,55.7161085,-4.3080562
3029474652,55.4367667,-4.578113699999999
5241652045,55.4952317,-4.705943899999999
769201035,55.400441099999995,-4.6528662999999995
9926893491,55.4478199,-4.564799799999999
1864118884,55.5105414,-4.779369
3092818624,55.4706154,-4.6453259
5018753437,55.4757836,-4.6376438
2802791433,55.4471493,-4.6640035
6928590358,55.456874299999996,-4.6230677
9388717736,55.247401499999995,-4.478438
2010677264,55.8293385,-4.3515201999999995
302895859,55.7572458,-4.32343
5091908864,51.1617476,-10.1224853
703779481,55.449007099999996,-4.6121872999999995
435200659,55.7223931,-4.3440180999999995
2680146538,55.4300552,-4.6140994
1625071504,55.510597999999995,-4.671169
2837275326,55.475071899999996,-4.6418307
6407466811,55.4571243,-4.6080723
6439426840,55.5105333,-4.6733076
6882884317,55.483768,-4.7588585
1864118860,55.5093287,-4.777799
6882554275,55.4826924,-4.6518689
9443156592,55.4357373,-4.6042099
1417298283,55.4943849,-4.7276587
2674554348,55.465454199999996,-4.6068508
8978904134,55.4425585,-4.590603199999999
6426910636,55.5129464,-4.7494455
6424300923,55.493834299999996,-4.6654816
2680146805,55.420612299999995,-4.619642499999999
1159221795,55.691168499999996,-4.3167043
3397165067,55.6968252,-4.3233632
2802855278,55.476677699999996,-4.6392901
3048989731,55.451313899999995,-4.564761799999999
9371311034,55.4340389,-4.6112286
