DATE,bop_diff,xch_diff,ir_diff,inf_diff,m2_diff
2020-02-01,0.055439333333333396,-1.1518769372200284,0.0,-11.227727065682489,0.0
2020-03-01,0.055439333333333285,-4.488845905625336,0.0,50.707003181520626,0.0
2020-04-01,0.055439333333333285,-0.9559388348601596,0.0,-80.38312299409249,0.0
2020-05-01,0.055439333333333396,0.1618662576697329,0.0,3.038007209375389,0.0
2020-06-01,0.055439333333333396,3.9357943838277722,0.0,37.44969744361628,0.0
2020-07-01,0.055439333333333396,1.6590426494137804,-17.0,-14.836356471526832,0.0
2020-08-01,0.055439333333333174,0.3230042174400874,0.0,33.36016098560516,0.0
2020-09-01,0.055439333333333396,0.6491553377413879,0.0,4.893327681188856,0.0
2020-10-01,0.055439333333333396,-0.7401057760254531,0.0,28.245093865596193,0.0
2020-11-01,0.055439333333333174,1.9893540519570738,0.0,-17.419821120241178,0.0
2020-12-01,0.055439333333333396,2.6203284249928833,0.0,23.720657783572648,0.0
2021-01-01,0.055439333333333396,0.6366744766241303,0.0,1.079197496859278,0.0
2021-02-01,-0.1657306666666667,-0.17017659924849737,0.0,-12.461505829336742,0.0
2021-03-01,-0.1657306666666667,-4.0099097799215935,0.0,29.700280399293316,0.0
2021-04-01,-0.16573066666666658,-1.429247379461888,0.0,-16.469601677586645,0.0
2021-05-01,-0.1657306666666667,0.19140689871348732,0.0,-20.53075409090009,0.0
2021-06-01,-0.1657306666666667,-0.5029179781331218,0.0,-4.569613857629375,0.0
2021-07-01,-0.16573066666666658,-2.965523233150844,0.0,-5.75423456747402,0.0
2021-08-01,-0.1657306666666667,-1.7954150233742348,0.0,-19.401762912758617,0.0
2021-09-01,-0.1657306666666667,-2.092185936118299,0.0,36.243711441389905,0.0
2021-10-01,-0.1657306666666667,-3.4257493567242765,0.0,-0.8640247344865135,0.0
2021-11-01,-0.1657306666666667,-1.1252763109715462,0.0,-32.93944843526724,0.0
2021-12-01,-0.1657306666666667,-2.833000652833193,0.0,41.745697339053756,0.0
2022-01-01,-0.1657306666666667,-0.6677965929708685,0.0,0.9256992111873095,0.0
2022-02-01,-0.21433625,0.3116615802950118,0.0,19.16413554468111,0.0
2022-03-01,-0.21433625,-2.517256202517814,0.0,36.00335184770739,0.0
2022-04-01,-0.2143362499999999,-1.402147147733811,0.0,-10.678144740432218,0.0
2022-05-01,-0.2143362499999999,-3.183728035072238,0.0,-18.018164977033916,0.0
2022-06-01,-0.21433625000000012,-1.0444378705914998,0.0,4.737136061343797,0.0
2022-07-01,-0.2143362499999999,-5.33771191582746,37.0,33.55122997145798,0.0
2022-08-01,-0.21433625000000034,-0.5967911952535195,0.0,-6.065369361650521,0.0
2022-09-01,-0.21433624999999967,-1.6508311407449576,0.0,-12.26909073425017,0.0
2022-10-01,-0.21433624999999967,-1.1124732552843848,0.0,2.906495814475635,0.0
2022-11-01,-0.21433625000000056,2.5376046312453173,0.0,-25.551230982154173,0.0
2022-12-01,-0.21433624999999967,3.385750012499489,0.0,4.152887697110668,0.0
2023-01-01,-0.21433625000000012,1.5116794619839324,0.0,16.234031891513986,0.0
2023-02-01,0.3410195833333334,-0.9972990900497408,0.0,9.486680111606208,0.0
2023-03-01,0.3410195833333334,-2.0724527701290043,0.0,14.67384364995622,0.0
2023-04-01,0.3410195833333334,-0.06885735324279309,0.0,9.055233506387289,0.0
2023-05-01,0.34101958333333315,-1.4351588441952365,0.0,-7.792747014291089,0.0
2023-06-01,0.3410195833333334,1.5346346912473623,0.0,-26.70933702540709,0.0
2023-07-01,0.34101958333333315,1.7921072852920252,25.0,6.411255769495898,0.0
2023-08-01,0.3410195833333334,6.513105830542797,0.0,67.34051327291954,0.0
2023-09-01,0.3410195833333334,-4.027280456162051,0.0,2.446294509669169,0.0
2023-10-01,0.3410195833333334,-9.374719673347128,0.0,-42.90466172069101,0.0
2023-11-01,0.3410195833333334,-9.282685816324628,0.0,43.38149356847285,0.0
2023-12-01,0.3410195833333334,38.27182324277308,0.0,68.70514738999674,0.0
2024-01-01,0.34101958333333315,6.258308122050946,0.0,-21.135008085183298,0.0
2024-02-01,-0.16726724999999998,-11.835786063800935,0.0,-44.268777483504614,0.0
2024-03-01,-0.16726724999999998,-9.031595132051175,0.0,0.0,0.0
2024-04-01,-0.1672672500000001,-7.68583626271167,0.0,0.0,0.0
2024-05-01,-0.16726724999999998,-1.8115739203955636,0.0,0.0,0.0
2024-06-01,-0.16726724999999998,-3.667590179484892,0.0,0.0,0.0
2024-07-01,-0.1672672500000001,-1.8604848461735464,-68.0,0.0,0.0
2024-08-01,-0.16726724999999987,-0.9138397828117893,0.0,0.0,0.0
2024-09-01,-0.1672672500000001,-0.7919279428746087,0.0,0.0,0.0
2024-10-01,-0.1672672500000001,-1.5163025447764,0.0,0.0,0.0
2024-11-01,-0.16726724999999987,-2.7748881466256634,0.0,0.0,0.0
2024-12-01,-0.1672672500000001,-2.4279076845607106,0.0,0.0,0.0
2025-01-01,-0.16726724999999987,0.19287691789672762,0.0,0.0,0.0
2025-02-01,0.0,1.3066825781389497,0.0,0.0,0.0
2025-03-01,0.0,-1.619089359526661,0.0,0.0,0.0
2025-04-01,0.0,3.0046045958670544,0.0,0.0,0.0
2025-05-01,0.0,2.073042728637617,0.0,0.0,0.0
2025-06-01,0.0,2.3168150261043117,0.0,0.0,0.0
2025-07-01,0.0,5.863913528901253,-3.0,0.0,0.0
2025-08-01,0.0,3.1404104583509467,0.0,0.0,0.0
2025-09-01,0.0,4.077638344587835,0.0,0.0,0.0
2025-10-01,0.0,-0.30089885671966404,0.0,0.0,0.0
2025-11-01,0.0,-2.7471394780612344,0.0,0.0,0.0
2025-12-01,0.0,-0.9513772273452604,0.0,0.0,0.0
